page,line,token,text,x0,x1,mid_x,band,phase,label_key,used_axis,reassigned_from,wrap_affinity
7,20,,Closed,172.875,200.26417541503906,186.56958770751953,tu,band,,x0,,
7,20,,Closed,309.0,336.3891906738281,322.69459533691406,xp,band,,x0,,
7,20,,Closed,445.125,472.5141906738281,458.81959533691406,eq,band,,x0,,
7,20,0,Account,36.75,73.52269744873047,55.136348724365234,label,labeled,account_status,x0,,
7,20,1,Status:,75.861328125,107.02154541015625,91.44143676757812,label,labeled,account_status,x0,,
7,20,2,Closed,172.875,200.26417541503906,186.56958770751953,tu,labeled,account_status,x0,,
7,20,3,Closed,309.0,336.3891906738281,322.69459533691406,xp,labeled,account_status,x0,,
7,20,4,Closed,445.125,472.5141906738281,458.81959533691406,eq,labeled,account_status,x0,,
7,21,,Payment,36.75,76.93285369873047,56.841426849365234,label,heading_check,,x0,,
7,21,,Status:,79.271484375,110.43170166015625,94.85159301757812,label,heading_check,,x0,,
7,21,,Current,172.875,204.04115295410156,188.45807647705078,tu,heading_check,,x0,,
7,21,,Payment,36.75,76.93285369873047,56.841426849365234,label,band,,x0,,
7,21,,Status:,79.271484375,110.43170166015625,94.85159301757812,label,band,,x0,,
7,21,,Current,172.875,204.04115295410156,188.45807647705078,tu,band,,x0,,
7,21,,Current,309.0,340.1661682128906,324.5830841064453,xp,band,,x0,,
7,21,,Current,445.125,476.2911682128906,460.7080841064453,eq,band,,x0,,
7,21,0,Payment,36.75,76.93285369873047,56.841426849365234,label,labeled,payment_status,x0,,
7,21,1,Status:,79.271484375,110.43170166015625,94.85159301757812,label,labeled,payment_status,x0,,
7,21,2,Current,172.875,204.04115295410156,188.45807647705078,tu,labeled,payment_status,x0,,
7,21,3,Current,309.0,340.1661682128906,324.5830841064453,xp,labeled,payment_status,x0,,
7,21,4,Current,445.125,476.2911682128906,460.7080841064453,eq,labeled,payment_status,x0,,
7,22,,Creditor,36.75,73.89605712890625,55.323028564453125,label,heading_check,,x0,,
7,22,,Remarks:,76.23486328125,118.47369384765625,97.35427856445312,label,heading_check,,x0,,
7,22,,Closed,172.875,200.26417541503906,186.56958770751953,tu,heading_check,,x0,,
7,22,,Creditor,36.75,73.89605712890625,55.323028564453125,label,band,,x0,,
7,22,,Remarks:,76.23486328125,118.47369384765625,97.35427856445312,label,band,,x0,,
7,22,,Closed,172.875,200.26417541503906,186.56958770751953,tu,band,,x0,,
7,22,,--,309.0,314.7850036621094,311.8925018310547,xp,band,,x0,,
7,22,,Closed,445.125,472.5141906738281,458.81959533691406,eq,band,,x0,,
7,22,,or,474.85400390625,483.6328430175781,479.24342346191406,eq,band,,x0,,
7,22,,paid,485.97216796875,503.4868469238281,494.72950744628906,eq,band,,x0,,
7,22,,account/zero,505.82666015625,559.0010375976562,532.4138488769531,eq,band,,x0,,
7,22,0,Creditor,36.75,73.89605712890625,55.323028564453125,label,labeled,creditor_remarks,x0,,
7,22,1,Remarks:,76.23486328125,118.47369384765625,97.35427856445312,label,labeled,creditor_remarks,x0,,
7,22,2,Closed,172.875,200.26417541503906,186.56958770751953,tu,labeled,creditor_remarks,x0,,
7,22,3,--,309.0,314.7850036621094,311.8925018310547,xp,labeled,creditor_remarks,x0,,
7,22,4,Closed,445.125,472.5141906738281,458.81959533691406,eq,labeled,creditor_remarks,x0,,
7,22,5,or,474.85400390625,483.6328430175781,479.24342346191406,eq,labeled,creditor_remarks,x0,,
7,22,6,paid,485.97216796875,503.4868469238281,494.72950744628906,eq,labeled,creditor_remarks,x0,,
7,22,7,account/zero,505.82666015625,559.0010375976562,532.4138488769531,eq,labeled,creditor_remarks,x0,,
7,23,,balance,445.125,476.5826110839844,460.8538055419922,eq,heading_check,,x0,,
7,23,,balance,445.125,476.5826110839844,460.8538055419922,eq,band,,x0,,
7,23,0,balance,445.125,476.5826110839844,460.8538055419922,eq,cont,creditor_remarks,x0,,
7,24,,Fannie,445.125,472.0166931152344,458.5708465576172,eq,heading_check,,x0,,
7,24,,Fannie,445.125,472.0166931152344,458.5708465576172,eq,band,,x0,,
7,24,,Mae,474.357421875,491.8360290527344,483.0967254638672,eq,band,,x0,,
7,24,,account,494.1767578125,526.4063720703125,510.29156494140625,eq,band,,x0,,
7,24,0,Fannie,445.125,472.0166931152344,458.5708465576172,eq,cont,creditor_remarks,x0,,
7,24,1,Mae,474.357421875,491.8360290527344,483.0967254638672,eq,cont,creditor_remarks,x0,,
7,24,2,account,494.1767578125,526.4063720703125,510.29156494140625,eq,cont,creditor_remarks,x0,,
7,25,,Payment,36.75,76.93285369873047,56.841426849365234,label,heading_check,,x0,,
7,25,,Amount:,79.271484375,118.19244384765625,98.73196411132812,label,heading_check,,x0,,
7,25,,$0,172.875,183.1422119140625,178.00860595703125,tu,heading_check,,x0,,
7,25,,Payment,36.75,76.93285369873047,56.841426849365234,label,band,,x0,,
7,25,,Amount:,79.271484375,118.19244384765625,98.73196411132812,label,band,,x0,,
7,25,,$0,172.875,183.1422119140625,178.00860595703125,tu,band,,x0,,
7,25,,$0,309.0,319.2672119140625,314.13360595703125,xp,band,,x0,,
7,25,,$0,445.125,455.3922119140625,450.25860595703125,eq,band,,x0,,
7,25,0,Payment,36.75,76.93285369873047,56.841426849365234,label,labeled,payment_amount,x0,,
7,25,1,Amount:,79.271484375,118.19244384765625,98.73196411132812,label,labeled,payment_amount,x0,,
7,25,2,$0,172.875,183.1422119140625,178.00860595703125,tu,labeled,payment_amount,x0,,
7,25,3,$0,309.0,319.2672119140625,314.13360595703125,xp,labeled,payment_amount,x0,,
7,25,4,$0,445.125,455.3922119140625,450.25860595703125,eq,labeled,payment_amount,x0,,
7,26,,Last,36.75,55.65013885498047,46.200069427490234,label,heading_check,,x0,,
7,26,,Payment:,57.98876953125,100.73736572265625,79.36306762695312,label,heading_check,,x0,,
7,26,,24.7.2019,172.875,213.1173095703125,192.99615478515625,tu,heading_check,,x0,,
7,26,,Last,36.75,55.65013885498047,46.200069427490234,label,band,,x0,,
7,26,,Payment:,57.98876953125,100.73736572265625,79.36306762695312,label,band,,x0,,
7,26,,24.7.2019,172.875,213.1173095703125,192.99615478515625,tu,band,,x0,,
7,26,,24.7.2019,309.0,349.2423095703125,329.12115478515625,xp,band,,x0,,
7,26,,1.7.2019,445.125,480.2301025390625,462.67755126953125,eq,band,,x0,,
7,26,0,Last,36.75,55.65013885498047,46.200069427490234,label,labeled,last_payment,x0,,
7,26,1,Payment:,57.98876953125,100.73736572265625,79.36306762695312,label,labeled,last_payment,x0,,
7,26,2,24.7.2019,172.875,213.1173095703125,192.99615478515625,tu,labeled,last_payment,x0,,
7,26,3,24.7.2019,309.0,349.2423095703125,329.12115478515625,xp,labeled,last_payment,x0,,
7,26,4,1.7.2019,445.125,480.2301025390625,462.67755126953125,eq,labeled,last_payment,x0,,
7,27,,Term,36.75,60.195213317871094,48.47260665893555,label,heading_check,,x0,,
7,27,,Length:,62.54150390625,96.32965087890625,79.43557739257812,label,heading_check,,x0,,
7,27,,360,172.875,188.2794189453125,180.57720947265625,tu,heading_check,,x0,,
7,27,,Term,36.75,60.195213317871094,48.47260665893555,label,band,,x0,,
7,27,,Length:,62.54150390625,96.32965087890625,79.43557739257812,label,band,,x0,,
7,27,,360,172.875,188.2794189453125,180.57720947265625,tu,band,,x0,,
7,27,,Month(s),190.62451171875,226.38723754882812,208.50587463378906,tu,band,,x0,,
7,27,,360,309.0,324.4044189453125,316.70220947265625,xp,band,,x0,,
7,27,,Month(s),326.74951171875,362.5122375488281,344.63087463378906,xp,band,,x0,,
7,27,,360,445.125,460.5294189453125,452.82720947265625,eq,band,,x0,,
7,27,,Month(s),462.87451171875,498.6372375488281,480.75587463378906,eq,band,,x0,,
7,27,0,Term,36.75,60.195213317871094,48.47260665893555,label,labeled,term_length,x0,,
7,27,1,Length:,62.54150390625,96.32965087890625,79.43557739257812,label,labeled,term_length,x0,,
7,27,2,360,172.875,188.2794189453125,180.57720947265625,tu,labeled,term_length,x0,,
7,27,3,Month(s),190.62451171875,226.38723754882812,208.50587463378906,tu,labeled,term_length,x0,,
7,27,4,360,309.0,324.4044189453125,316.70220947265625,xp,labeled,term_length,x0,,
7,27,5,Month(s),326.74951171875,362.5122375488281,344.63087463378906,xp,labeled,term_length,x0,,
7,27,6,360,445.125,460.5294189453125,452.82720947265625,eq,labeled,term_length,x0,,
7,27,7,Month(s),462.87451171875,498.6372375488281,480.75587463378906,eq,labeled,term_length,x0,,
7,28,,Past,36.75,56.21703338623047,46.483516693115234,label,heading_check,,x0,,
7,28,,Due,58.5556640625,76.44281005859375,67.49923706054688,label,heading_check,,x0,,
7,28,,Amount:,78.7880859375,117.70904541015625,98.24856567382812,label,heading_check,,x0,,
7,28,,$0,172.875,183.1422119140625,178.00860595703125,tu,heading_check,,x0,,
7,28,,Past,36.75,56.21703338623047,46.483516693115234,label,band,,x0,,
7,28,,Due,58.5556640625,76.44281005859375,67.49923706054688,label,band,,x0,,
7,28,,Amount:,78.7880859375,117.70904541015625,98.24856567382812,label,band,,x0,,
